ID,UTC_Date,UTC_Time,Long,Lat,Depth
1462,28/11/2008,5:42:10,110.9198679,-25.792816,2597
1463,28/11/2008,5:42:20,110.919902,-25.7928331,2587
1464,28/11/2008,5:42:30,110.9198816,-25.7928331,2577
1465,28/11/2008,5:42:40,110.9198337,-25.7928502,2566
1466,28/11/2008,5:42:50,110.9198679,-25.7928997,2557
1467,28/11/2008,5:43:00,110.9198133,-25.7928331,2547
1468,28/11/2008,5:43:10,110.9198133,-25.7928673,2537
1469,28/11/2008,5:43:20,110.9197859,-25.7928673,2526
1470,28/11/2008,5:43:30,110.9198474,-25.7928502,2516
1471,28/11/2008,5:43:40,110.919902,-25.7929168,2507
1472,28/11/2008,5:43:50,110.9198816,-25.7929339,2501
1473,28/11/2008,5:44:00,110.9198679,-25.7929168,2496
1474,28/11/2008,5:44:10,110.919902,-25.7929492,2492
1475,28/11/2008,5:44:20,110.9198337,-25.7928826,2489
1476,28/11/2008,5:44:30,110.9198679,-25.7928826,2487
1477,28/11/2008,5:44:40,110.9198679,-25.7929339,2484
1478,28/11/2008,5:44:50,110.919902,-25.7929168,2482
1479,28/11/2008,5:45:00,110.9198679,-25.7928826,2479
1480,28/11/2008,5:45:10,110.919902,-25.7928997,2477
1481,28/11/2008,5:45:20,110.919902,-25.7928997,2474
1482,28/11/2008,5:45:30,110.9199362,-25.7929339,2472
1483,28/11/2008,5:45:40,110.919902,-25.7929492,2470
1484,28/11/2008,5:45:50,110.9199362,-25.7929339,2467
1485,28/11/2008,5:46:00,110.919902,-25.7928826,2464
1486,28/11/2008,5:46:10,110.9199499,-25.7929492,2462
1487,28/11/2008,5:46:20,110.9199635,-25.7928673,2459
1488,28/11/2008,5:46:30,110.9199499,-25.7929168,2457
1489,28/11/2008,5:46:40,110.9199499,-25.7928673,2453
1490,28/11/2008,5:46:50,110.9199499,-25.7928673,2448
1491,28/11/2008,5:47:00,110.9199635,-25.7928331,2443
1492,28/11/2008,5:47:10,110.9199362,-25.7928673,2439
1493,28/11/2008,5:47:20,110.919984,-25.7928826,2434
1494,28/11/2008,5:47:30,110.9199499,-25.792816,2426
1495,28/11/2008,5:47:40,110.919984,-25.7928331,2416
1496,28/11/2008,5:47:50,110.919984,-25.7929339,2406
1497,28/11/2008,5:48:00,110.919984,-25.7929168,2396
1498,28/11/2008,5:48:10,110.9199157,-25.7929339,2387
1499,28/11/2008,5:48:20,110.9199977,-25.7928826,2376
1500,28/11/2008,5:48:30,110.9199977,-25.7928997,2366
1501,28/11/2008,5:48:40,110.9205646,-25.7874663,2270
1502,28/11/2008,5:48:50,110.919984,-25.7928997,2346
1503,28/11/2008,5:49:00,110.9199635,-25.7928502,2335
1504,28/11/2008,5:49:10,110.9199499,-25.7928826,2325
1505,28/11/2008,5:49:20,110.919984,-25.7929339,2316
1506,28/11/2008,5:49:30,110.9199499,-25.7928826,2310
1507,28/11/2008,5:49:40,110.9199499,-25.7929168,2295
1508,28/11/2008,5:49:50,110.9199635,-25.7928997,2284
1509,28/11/2008,5:50:00,110.9199635,-25.7928673,2275
1510,28/11/2008,5:50:10,110.9199499,-25.7928673,2265
1511,28/11/2008,5:50:20,110.9199499,-25.7928502,2256
1512,28/11/2008,5:50:30,110.9199977,-25.7928826,2246
1513,28/11/2008,5:50:40,110.9199499,-25.7928997,2237
1514,28/11/2008,5:50:50,110.9199977,-25.7928826,2227
1515,28/11/2008,5:51:00,110.9199635,-25.7928331,2217
1516,28/11/2008,5:51:10,110.9199499,-25.7928331,2208
1517,28/11/2008,5:51:20,110.9200182,-25.7928997,2198
1518,28/11/2008,5:51:30,110.9199977,-25.7928331,2188
1519,28/11/2008,5:51:40,110.919984,-25.7928502,2179
1520,28/11/2008,5:51:50,110.919984,-25.7928673,2174
1521,28/11/2008,5:52:00,110.919984,-25.7928331,2169
1522,28/11/2008,5:52:10,110.9199977,-25.7928502,2164
1523,28/11/2008,5:52:20,110.9199499,-25.7928007,2158
1524,28/11/2008,5:52:30,110.9199635,-25.7928502,2155
1525,28/11/2008,5:52:40,110.9199635,-25.7928673,2152
1526,28/11/2008,5:52:50,110.9199499,-25.7928502,2149
1527,28/11/2008,5:53:00,110.9199362,-25.792816,2147
1528,28/11/2008,5:53:10,110.9199499,-25.7928007,2144
1529,28/11/2008,5:53:20,110.9199499,-25.7927665,2140
1530,28/11/2008,5:53:30,110.919984,-25.7928007,2138
1531,28/11/2008,5:53:40,110.9199635,-25.792816,2135
1532,28/11/2008,5:53:50,110.9199362,-25.792816,2133
1533,28/11/2008,5:54:00,110.9199635,-25.7928007,2130
1534,28/11/2008,5:54:10,110.9199499,-25.7927341,2128
1535,28/11/2008,5:54:20,110.9199362,-25.7927836,2125
1536,28/11/2008,5:54:30,110.9199362,-25.792717,2123
1537,28/11/2008,5:54:40,110.9199499,-25.7928007,2120
1538,28/11/2008,5:54:50,110.9199499,-25.7927665,2118
1539,28/11/2008,5:55:00,110.9199499,-25.7927836,2115
1540,28/11/2008,5:55:10,110.9199362,-25.7927494,2113
1541,28/11/2008,5:55:20,110.9199499,-25.7927341,2109
1542,28/11/2008,5:55:30,110.919902,-25.7927494,2107
1543,28/11/2008,5:55:40,110.919902,-25.7927836,2105
1544,28/11/2008,5:55:50,110.9198679,-25.7927665,2102
1545,28/11/2008,5:56:00,110.9198816,-25.7927836,2099
1546,28/11/2008,5:56:10,110.919902,-25.7927665,2096
1547,28/11/2008,5:56:20,110.9199157,-25.7927665,2090
1548,28/11/2008,5:56:30,110.919902,-25.7927494,2085
1549,28/11/2008,5:56:40,110.9199157,-25.7927494,2080
1550,28/11/2008,5:56:50,110.9198679,-25.7927341,2075
1551,28/11/2008,5:57:00,110.9198474,-25.7927665,2070
1552,28/11/2008,5:57:10,110.919902,-25.7927665,2060
1553,28/11/2008,5:57:20,110.9198816,-25.7926999,2050
1554,28/11/2008,5:57:30,110.9199157,-25.792717,2041
1555,28/11/2008,5:57:40,110.9198679,-25.7926999,2031
1556,28/11/2008,5:57:50,110.9198474,-25.792717,2022
1557,28/11/2008,5:58:00,110.9198474,-25.7927341,2012
1558,28/11/2008,5:58:10,110.9198133,-25.7926999,2002
1559,28/11/2008,5:58:20,110.9198133,-25.7926675,1992
1560,28/11/2008,5:58:30,110.9198337,-25.7926999,1983
1561,28/11/2008,5:58:40,110.9198133,-25.7926999,1973
1562,28/11/2008,5:58:50,110.9198337,-25.7926333,1962
1563,28/11/2008,5:59:00,110.9198474,-25.7926163,1952
1564,28/11/2008,5:59:10,110.9197859,-25.7926163,1942
1565,28/11/2008,5:59:20,110.9198133,-25.7926333,1933
1566,28/11/2008,5:59:30,110.9197996,-25.7926333,1922
1567,28/11/2008,5:59:40,110.9197996,-25.7926163,1912
1568,28/11/2008,5:59:50,110.9197654,-25.7926333,1903
1569,28/11/2008,6:00:00,110.9197859,-25.7926163,1893
1570,28/11/2008,6:00:10,110.9197654,-25.7925992,1882
1571,28/11/2008,6:00:20,110.9197859,-25.7925992,1872
1572,28/11/2008,6:00:30,110.9197518,-25.7925667,1862
1573,28/11/2008,6:00:40,110.9197176,-25.7926163,1853
1574,28/11/2008,6:00:50,110.9196971,-25.7925497,1847
1575,28/11/2008,6:01:00,110.9197518,-25.7926163,1832
1576,28/11/2008,6:01:10,110.9196698,-25.7925992,1823
1577,28/11/2008,6:01:20,110.9197176,-25.7926163,1814
1578,28/11/2008,6:01:30,110.9197313,-25.7925992,1809
1579,28/11/2008,6:01:40,110.9197313,-25.7925992,1804
1580,28/11/2008,6:01:50,110.9196698,-25.7926504,1799
1581,28/11/2008,6:02:00,110.9196835,-25.7926504,1794
1582,28/11/2008,6:02:10,110.9196493,-25.7926675,1791
1583,28/11/2008,6:02:20,110.9196698,-25.7926829,1788
1584,28/11/2008,6:02:30,110.9196971,-25.7926829,1785
1585,28/11/2008,6:02:40,110.9196971,-25.7926675,1782
1586,28/11/2008,6:02:50,110.9196835,-25.792717,1779
1587,28/11/2008,6:03:00,110.9196493,-25.7926675,1777
1588,28/11/2008,6:03:10,110.9196493,-25.7926999,1775
1589,28/11/2008,6:03:20,110.9196357,-25.7926999,1772
1590,28/11/2008,6:03:30,110.9196357,-25.7926999,1768
1591,28/11/2008,6:03:40,110.9196357,-25.7927341,1767
1592,28/11/2008,6:03:50,110.9196152,-25.7927341,1763
1593,28/11/2008,6:04:00,110.9196493,-25.7927494,1761
1594,28/11/2008,6:04:10,110.9196493,-25.7927836,1758
1595,28/11/2008,6:04:20,110.9196698,-25.7927836,1755
1596,28/11/2008,6:04:30,110.9196835,-25.792816,1753
1597,28/11/2008,6:04:40,110.9196357,-25.7928007,1750
1598,28/11/2008,6:04:50,110.9196493,-25.792816,1747
1599,28/11/2008,6:05:00,110.9196835,-25.7928007,1743
1600,28/11/2008,6:05:10,110.9196493,-25.7928331,1738
1601,28/11/2008,6:05:20,110.9196357,-25.7928502,1734
1602,28/11/2008,6:05:30,110.9196152,-25.7928331,1728
1603,28/11/2008,6:05:40,110.9196357,-25.7928502,1723
1604,28/11/2008,6:05:50,110.9196152,-25.7928502,1715
1605,28/11/2008,6:06:00,110.9195332,-25.7928673,1706
1606,28/11/2008,6:06:10,110.9195674,-25.7928673,1696
1607,28/11/2008,6:06:20,110.9196493,-25.792816,1686
1608,28/11/2008,6:06:30,110.919581,-25.7928826,1676
1609,28/11/2008,6:06:40,110.919581,-25.7928997,1666
1610,28/11/2008,6:06:50,110.9196152,-25.7928673,1655
1611,28/11/2008,6:07:00,110.9196015,-25.7928673,1648
1612,28/11/2008,6:07:10,110.9196015,-25.7928997,1641
1613,28/11/2008,6:07:20,110.9196152,-25.7928826,1632
1614,28/11/2008,6:07:30,110.9196493,-25.7928997,1621
1615,28/11/2008,6:07:40,110.9196152,-25.7928826,1611
1616,28/11/2008,6:07:50,110.9196698,-25.7929168,1601
1617,28/11/2008,6:08:00,110.919581,-25.7928826,1591
1618,28/11/2008,6:08:10,110.9196698,-25.7929492,1581
1619,28/11/2008,6:08:20,110.919581,-25.7928997,1571
1620,28/11/2008,6:08:30,110.9196015,-25.7928997,1562
1621,28/11/2008,6:08:40,110.919581,-25.7928997,1552
1622,28/11/2008,6:08:50,110.919581,-25.7928997,1542
1623,28/11/2008,6:09:00,110.9196015,-25.7928997,1531
1624,28/11/2008,6:09:10,110.9195469,-25.7928502,1521
1625,28/11/2008,6:09:20,110.9195469,-25.7928826,1512
1626,28/11/2008,6:09:30,110.9195469,-25.7928826,1502
1627,28/11/2008,6:09:40,110.919581,-25.7929339,1492
1628,28/11/2008,6:09:50,110.9194991,-25.7929339,1483
1629,28/11/2008,6:10:00,110.9195674,-25.7929168,1472
1630,28/11/2008,6:10:10,110.9195674,-25.7928997,1462
1631,28/11/2008,6:10:20,110.9195332,-25.7928331,1452
1632,28/11/2008,6:10:30,110.9195469,-25.7928502,1443
1633,28/11/2008,6:10:40,110.9195469,-25.7928502,1437
1634,28/11/2008,6:10:50,110.9195469,-25.7928997,1432
1635,28/11/2008,6:11:00,110.9194991,-25.7928673,1428
1636,28/11/2008,6:11:10,110.9195469,-25.7928673,1424
1637,28/11/2008,6:11:20,110.9195469,-25.7928826,1421
1638,28/11/2008,6:11:30,110.9195332,-25.7928997,1418
1639,28/11/2008,6:11:40,110.9195332,-25.7928826,1415
1640,28/11/2008,6:11:50,110.9195469,-25.7928826,1413
1641,28/11/2008,6:12:00,110.9195196,-25.7928826,1408
1642,28/11/2008,6:12:10,110.9195332,-25.7928997,1405
1643,28/11/2008,6:12:20,110.9194991,-25.7928673,1403
1644,28/11/2008,6:12:30,110.9195332,-25.7928826,1400
1645,28/11/2008,6:12:40,110.9194991,-25.7928673,1397
1646,28/11/2008,6:12:50,110.9195196,-25.7928826,1395
1647,28/11/2008,6:13:00,110.9195332,-25.7928997,1392
1648,28/11/2008,6:13:10,110.9195332,-25.7928673,1389
1649,28/11/2008,6:13:20,110.9195332,-25.7928673,1387
1650,28/11/2008,6:13:30,110.9195196,-25.7928826,1384
1651,28/11/2008,6:13:40,110.9194991,-25.7928502,1381
1652,28/11/2008,6:13:50,110.9194991,-25.7928673,1378
1653,28/11/2008,6:14:00,110.9194991,-25.7928673,1374
1654,28/11/2008,6:14:10,110.9194991,-25.7928502,1371
1655,28/11/2008,6:14:20,110.9194854,-25.7928673,1367
1656,28/11/2008,6:14:30,110.9194854,-25.7928502,1363
1657,28/11/2008,6:14:40,110.9194991,-25.7928331,1358
1658,28/11/2008,6:14:50,110.9194991,-25.7928502,1354
1659,28/11/2008,6:15:00,110.9194854,-25.7928331,1349
1660,28/11/2008,6:15:10,110.9194649,-25.7928331,1343
1661,28/11/2008,6:15:20,110.9194854,-25.7928331,1336
1662,28/11/2008,6:15:30,110.9194991,-25.7928502,1326
1663,28/11/2008,6:15:40,110.9195196,-25.7928673,1316
1664,28/11/2008,6:15:50,110.9194649,-25.7928673,1306
1665,28/11/2008,6:16:00,110.9194991,-25.7928826,1296
1666,28/11/2008,6:16:10,110.9194854,-25.7928331,1286
1667,28/11/2008,6:16:20,110.9195332,-25.7928997,1276
1668,28/11/2008,6:16:30,110.9195332,-25.7928673,1266
1669,28/11/2008,6:16:40,110.9194854,-25.7928673,1257
1670,28/11/2008,6:16:50,110.9194991,-25.7928826,1246
1671,28/11/2008,6:17:00,110.9194854,-25.7928502,1236
1672,28/11/2008,6:17:10,110.9194991,-25.7928502,1227
1673,28/11/2008,6:17:20,110.9194854,-25.7928331,1216
1674,28/11/2008,6:17:30,110.9195332,-25.7928673,1206
1675,28/11/2008,6:17:40,110.9194991,-25.7928331,1196
1676,28/11/2008,6:17:50,110.9194854,-25.7928502,1186
1677,28/11/2008,6:18:00,110.9194513,-25.7928673,1177
1678,28/11/2008,6:18:10,110.9194513,-25.7928502,1166
1679,28/11/2008,6:18:20,110.9194513,-25.7928673,1156
1680,28/11/2008,6:18:30,110.9194513,-25.7928673,1146
1681,28/11/2008,6:18:40,110.9194513,-25.7928997,1137
1682,28/11/2008,6:18:50,110.9194308,-25.7928997,1127
1683,28/11/2008,6:19:00,110.9194513,-25.7929168,1117
1684,28/11/2008,6:19:10,110.9194171,-25.7928997,1107
1685,28/11/2008,6:19:20,110.9193966,-25.7929168,1097
1686,28/11/2008,6:19:30,110.9194171,-25.7929168,1088
1687,28/11/2008,6:19:40,110.9194308,-25.7929492,1084
1688,28/11/2008,6:19:50,110.9194308,-25.7929663,1079
1689,28/11/2008,6:20:00,110.9194513,-25.7929663,1075
1690,28/11/2008,6:20:10,110.9194308,-25.7929663,1071
1691,28/11/2008,6:20:20,110.9194513,-25.7930005,1066
1692,28/11/2008,6:20:30,110.9194513,-25.7930005,1061
1693,28/11/2008,6:20:40,110.9194513,-25.7930158,1057
1694,28/11/2008,6:20:50,110.9194513,-25.7930158,1052
1695,28/11/2008,6:21:00,110.9194649,-25.7930158,1048
1696,28/11/2008,6:21:10,110.9194649,-25.7930158,1046
1697,28/11/2008,6:21:20,110.9194854,-25.7930329,1043
1698,28/11/2008,6:21:30,110.9194854,-25.7930329,1040
1699,28/11/2008,6:21:40,110.9194991,-25.79305,1037
1700,28/11/2008,6:21:50,110.9195196,-25.7930671,1034
1701,28/11/2008,6:22:00,110.9195196,-25.79305,1031
1702,28/11/2008,6:22:10,110.9195196,-25.7930671,1028
1703,28/11/2008,6:22:20,110.9194991,-25.7930841,1025
1704,28/11/2008,6:22:30,110.9194854,-25.7930671,1022
1705,28/11/2008,6:22:40,110.9194991,-25.7930995,1021
1706,28/11/2008,6:22:50,110.9194991,-25.7930841,1017
1707,28/11/2008,6:23:00,110.9194854,-25.7930841,1014
1708,28/11/2008,6:23:10,110.9194991,-25.7930995,1011
1709,28/11/2008,6:23:20,110.9195196,-25.7931166,1008
1710,28/11/2008,6:23:30,110.9195196,-25.7931166,1004
1711,28/11/2008,6:23:40,110.9194991,-25.7931166,999
1712,28/11/2008,6:23:50,110.9194991,-25.7931166,994
1713,28/11/2008,6:24:00,110.9194991,-25.7931166,989
1714,28/11/2008,6:24:10,110.9194991,-25.7930995,985
1715,28/11/2008,6:24:20,110.9194854,-25.7931336,980
1716,28/11/2008,6:24:30,110.9194854,-25.7931166,973
1717,28/11/2008,6:24:40,110.9194854,-25.7931166,963
1718,28/11/2008,6:24:50,110.9194854,-25.7931507,953
1719,28/11/2008,6:25:00,110.9194991,-25.7931336,943
1720,28/11/2008,6:25:10,110.9194649,-25.7931507,933
1721,28/11/2008,6:25:20,110.9194854,-25.7931507,923
1722,28/11/2008,6:25:30,110.9194649,-25.7931336,912
1723,28/11/2008,6:25:40,110.9194854,-25.7931507,903
1724,28/11/2008,6:25:50,110.9194991,-25.7931507,893
1725,28/11/2008,6:26:00,110.9194854,-25.7931336,882
1726,28/11/2008,6:26:10,110.9194854,-25.7931336,872
1727,28/11/2008,6:26:20,110.9194649,-25.7931336,867
1728,28/11/2008,6:26:30,110.9194854,-25.7931166,851
1729,28/11/2008,6:26:40,110.9194649,-25.7930841,840
1730,28/11/2008,6:26:50,110.9194649,-25.7930671,829
1731,28/11/2008,6:27:00,110.9194854,-25.79305,818
1732,28/11/2008,6:27:10,110.9194513,-25.79305,807
1733,28/11/2008,6:27:20,110.9194308,-25.79305,797
1734,28/11/2008,6:27:30,110.9194308,-25.7930005,786
1735,28/11/2008,6:27:40,110.9194308,-25.7930158,775
1736,28/11/2008,6:27:50,110.9194171,-25.7930005,764
1737,28/11/2008,6:28:00,110.9194308,-25.7930005,753
1738,28/11/2008,6:28:10,110.9194171,-25.7930005,742
1739,28/11/2008,6:28:20,110.9193966,-25.7930005,732
1740,28/11/2008,6:28:30,110.9193966,-25.7929663,720
1741,28/11/2008,6:28:40,110.919383,-25.7929663,710
1742,28/11/2008,6:28:50,110.9193693,-25.7929492,700
1743,28/11/2008,6:29:00,110.9193693,-25.7929339,693
1744,28/11/2008,6:29:10,110.9193488,-25.7929168,688
1745,28/11/2008,6:29:20,110.9193351,-25.7928997,682
1746,28/11/2008,6:29:30,110.9193351,-25.7929168,677
1747,28/11/2008,6:29:40,110.9193146,-25.7928826,673
1748,28/11/2008,6:29:50,110.919301,-25.7928826,670
1749,28/11/2008,6:30:00,110.919301,-25.7928673,667
1750,28/11/2008,6:30:10,110.919301,-25.7928673,665
1751,28/11/2008,6:30:20,110.9192805,-25.7928502,662
1752,28/11/2008,6:30:30,110.9192668,-25.7928502,659
1753,28/11/2008,6:30:40,110.9192532,-25.7928331,656
1754,28/11/2008,6:30:50,110.9192532,-25.7928331,653
1755,28/11/2008,6:31:00,110.9192327,-25.792816,649
1756,28/11/2008,6:31:10,110.9192327,-25.792816,646
1757,28/11/2008,6:31:20,110.9191985,-25.7928331,643
1758,28/11/2008,6:31:30,110.919219,-25.792816,639
1759,28/11/2008,6:31:40,110.9191985,-25.792816,635
1760,28/11/2008,6:31:50,110.9191985,-25.7928331,632
1761,28/11/2008,6:32:00,110.9191985,-25.792816,628
1762,28/11/2008,6:32:10,110.919219,-25.7928502,625
1763,28/11/2008,6:32:20,110.919219,-25.7928331,620
1764,28/11/2008,6:32:30,110.9191849,-25.7928331,615
1765,28/11/2008,6:32:40,110.9191849,-25.7928331,611
1766,28/11/2008,6:32:50,110.9191849,-25.7928331,605
1767,28/11/2008,6:33:00,110.9191849,-25.7928502,600
1768,28/11/2008,6:33:10,110.9191849,-25.7928502,594
1769,28/11/2008,6:33:20,110.9191644,-25.7928502,588
1770,28/11/2008,6:33:30,110.9191644,-25.7928502,581
1771,28/11/2008,6:33:40,110.9191849,-25.7928673,570
1772,28/11/2008,6:33:50,110.9191644,-25.7928673,560
1773,28/11/2008,6:34:00,110.9191849,-25.7928826,550
1774,28/11/2008,6:34:10,110.9191849,-25.7928826,540
1775,28/11/2008,6:34:20,110.9191644,-25.7929168,530
1776,28/11/2008,6:34:30,110.9191644,-25.7928997,519
1777,28/11/2008,6:34:40,110.9191644,-25.7929339,509
1778,28/11/2008,6:34:50,110.9191507,-25.7929168,499
1779,28/11/2008,6:35:00,110.9191302,-25.7929339,489
1780,28/11/2008,6:35:10,110.9191507,-25.7929492,479
1781,28/11/2008,6:35:20,110.9191302,-25.7929492,468
1782,28/11/2008,6:35:30,110.9191302,-25.7929663,459
1783,28/11/2008,6:35:40,110.9191507,-25.7929663,448
1784,28/11/2008,6:35:50,110.9191302,-25.7930005,439
1785,28/11/2008,6:36:00,110.9191507,-25.7930329,428
1786,28/11/2008,6:36:10,110.9191507,-25.7930329,418
1787,28/11/2008,6:36:20,110.9191507,-25.7930671,408
1788,28/11/2008,6:36:30,110.9191507,-25.7930841,399
1789,28/11/2008,6:36:40,110.9191644,-25.7930995,394
1790,28/11/2008,6:36:50,110.9191849,-25.7931336,384
1791,28/11/2008,6:37:00,110.9191985,-25.7931507,374
1792,28/11/2008,6:37:10,110.9191985,-25.7931661,364
1793,28/11/2008,6:37:20,110.9191985,-25.7932002,354
1794,28/11/2008,6:37:30,110.9191849,-25.7932327,345
1795,28/11/2008,6:37:40,110.9191985,-25.7932498,335
1796,28/11/2008,6:37:50,110.9192327,-25.7932668,326
1797,28/11/2008,6:38:00,110.9192327,-25.7932839,316
1798,28/11/2008,6:38:10,110.9192327,-25.7933164,306
1799,28/11/2008,6:38:20,110.9192532,-25.7933334,298
1800,28/11/2008,6:38:30,110.9192668,-25.7933505,293
1801,28/11/2008,6:38:40,110.9192668,-25.7933829,291
1802,28/11/2008,6:38:50,110.9192805,-25.7933829,285
1803,28/11/2008,6:39:00,110.9192805,-25.7934,284
1804,28/11/2008,6:39:10,110.919301,-25.7934,282
1805,28/11/2008,6:39:20,110.919301,-25.7934,279
1806,28/11/2008,6:39:30,110.9193146,-25.7934171,276
1807,28/11/2008,6:39:40,110.9193351,-25.7934342,274
1808,28/11/2008,6:39:50,110.9193488,-25.7934342,272
1809,28/11/2008,6:40:00,110.9193351,-25.7934342,269
1810,28/11/2008,6:40:10,110.9193693,-25.7934171,266
1811,28/11/2008,6:40:20,110.9193488,-25.7934171,264
1812,28/11/2008,6:40:30,110.9193488,-25.7934171,261
1813,28/11/2008,6:40:40,110.9193693,-25.7934,258
1814,28/11/2008,6:40:50,110.9193488,-25.7933829,256
1815,28/11/2008,6:41:00,110.9193693,-25.7933829,253
1816,28/11/2008,6:41:10,110.9193488,-25.7933659,251
1817,28/11/2008,6:41:20,110.9193488,-25.7933659,248
1818,28/11/2008,6:41:30,110.9193693,-25.7933505,245
1819,28/11/2008,6:41:40,110.9193488,-25.7933505,243
1820,28/11/2008,6:41:50,110.9193693,-25.7933334,239
1821,28/11/2008,6:42:00,110.9193693,-25.7933334,234
1822,28/11/2008,6:42:10,110.9193693,-25.7933164,228
1823,28/11/2008,6:42:20,110.9193488,-25.7933334,223
1824,28/11/2008,6:42:30,110.9193693,-25.7933334,218
1825,28/11/2008,6:42:40,110.9193693,-25.7933164,212
1826,28/11/2008,6:42:50,110.919383,-25.7933164,206
1827,28/11/2008,6:43:00,110.9193693,-25.7932993,199
1828,28/11/2008,6:43:10,110.919383,-25.7932839,189
1829,28/11/2008,6:43:20,110.919383,-25.7932839,180
1830,28/11/2008,6:43:30,110.9193693,-25.7932839,170
1831,28/11/2008,6:43:40,110.9193693,-25.7932839,160
1832,28/11/2008,6:43:50,110.9193693,-25.7932839,151
1833,28/11/2008,6:44:00,110.9193693,-25.7932668,141
1834,28/11/2008,6:44:10,110.919383,-25.7932668,131
1835,28/11/2008,6:44:20,110.919383,-25.7932839,122
1836,28/11/2008,6:44:30,110.9193966,-25.7932839,112
1837,28/11/2008,6:44:40,110.9193966,-25.7932839,102
1838,28/11/2008,6:44:50,110.9194171,-25.7932839,93
1839,28/11/2008,6:45:00,110.9194308,-25.7932668,83
1840,28/11/2008,6:45:10,110.9194308,-25.7932839,74
1841,28/11/2008,6:45:20,110.9194513,-25.7932993,64
1842,28/11/2008,6:45:30,110.9194854,-25.7933164,54
1843,28/11/2008,6:45:40,110.9194854,-25.7933334,45
1844,28/11/2008,6:45:50,110.9195196,-25.7933334,38
1845,28/11/2008,6:46:00,110.9194991,-25.7933505,36
1846,28/11/2008,6:46:10,110.9194991,-25.7933505,35
1847,28/11/2008,6:46:20,110.9195469,-25.7933659,31
1848,28/11/2008,6:46:30,110.9195469,-25.7933659,31
1849,28/11/2008,18:09:00,110.9046844,-24.7822674,77
1850,28/11/2008,18:09:10,110.9046844,-24.7822674,77
1851,28/11/2008,18:09:20,110.9046844,-24.7822674,83
1852,28/11/2008,18:09:30,110.9046639,-24.7822827,88
1853,28/11/2008,18:09:40,110.9046639,-24.7822827,91
1854,28/11/2008,18:09:50,110.9046639,-24.7822998,93
1855,28/11/2008,18:10:00,110.9046639,-24.7822998,94
1856,28/11/2008,18:10:10,110.9046844,-24.7823169,94
1857,28/11/2008,18:10:20,110.9046844,-24.7823169,98
1858,28/11/2008,18:10:30,110.9046844,-24.7823169,104
1859,28/11/2008,18:10:40,110.904698,-24.782334,109
1860,28/11/2008,18:10:50,110.904698,-24.7823493,115
1861,28/11/2008,18:11:00,110.904698,-24.7823664,120
1862,28/11/2008,18:11:10,110.904698,-24.7823835,125
1863,28/11/2008,18:11:20,110.904698,-24.7824005,131
1864,28/11/2008,18:11:30,110.904698,-24.7824159,136
1865,28/11/2008,18:11:40,110.904698,-24.782433,142
1866,28/11/2008,18:11:50,110.904698,-24.7824671,147
1867,28/11/2008,18:12:00,110.904698,-24.7824825,153
1868,28/11/2008,18:12:10,110.9047185,-24.7824996,158
1869,28/11/2008,18:12:20,110.9047185,-24.7824996,164
1870,28/11/2008,18:12:30,110.9047185,-24.7825167,166
1871,28/11/2008,18:12:40,110.9047185,-24.7825167,172
1872,28/11/2008,18:12:50,110.9047185,-24.7825167,177
1873,28/11/2008,18:13:00,110.9047185,-24.7825167,183
1874,28/11/2008,18:13:10,110.9047185,-24.7825337,188
1875,28/11/2008,18:13:20,110.904698,-24.7825337,194
1876,28/11/2008,18:13:30,110.9047185,-24.7825337,199
1877,28/11/2008,18:13:40,110.9047185,-24.7825167,205
1878,28/11/2008,18:13:50,110.9047185,-24.7825167,210
1879,28/11/2008,18:14:00,110.9047185,-24.7825167,215
1880,28/11/2008,18:14:10,110.9047185,-24.7824996,221
1881,28/11/2008,18:14:20,110.9047185,-24.7824825,226
1882,28/11/2008,18:14:30,110.9047185,-24.7824671,232
1883,28/11/2008,18:14:40,110.9047185,-24.7824501,237
1884,28/11/2008,18:14:50,110.9047185,-24.782433,243
1885,28/11/2008,18:15:00,110.9047322,-24.7824159,248
1886,28/11/2008,18:15:10,110.9047322,-24.7824005,254
1887,28/11/2008,18:15:20,110.9047322,-24.7823835,259
1888,28/11/2008,18:15:30,110.9047322,-24.7823835,265
1889,28/11/2008,18:15:40,110.9047322,-24.7823664,270
1890,28/11/2008,18:15:50,110.9047527,-24.7823664,275
1891,28/11/2008,18:16:00,110.9047322,-24.7823493,281
1892,28/11/2008,18:16:10,110.9047527,-24.7823664,286
1893,28/11/2008,18:16:20,110.9047663,-24.7823493,292
1894,28/11/2008,18:16:30,110.9047663,-24.7823493,301
1895,28/11/2008,18:16:40,110.9048005,-24.7823664,311
1896,28/11/2008,18:16:50,110.9048005,-24.782334,321
1897,28/11/2008,18:17:00,110.9048005,-24.7823493,332
1898,28/11/2008,18:17:10,110.9048005,-24.7823664,342
1899,28/11/2008,18:17:20,110.9048346,-24.7823664,352
1900,28/11/2008,18:17:30,110.9048346,-24.7823493,363
1901,28/11/2008,18:17:40,110.9048483,-24.7823664,373
1902,28/11/2008,18:17:50,110.9048483,-24.7823664,383
1903,28/11/2008,18:18:00,110.9048483,-24.7823835,394
1904,28/11/2008,18:18:10,110.9048688,-24.7823835,404
1905,28/11/2008,18:18:20,110.9048483,-24.7824005,414
1906,28/11/2008,18:18:30,110.9048483,-24.7824005,414
